category,rate,name,address,url,price_range
Hair Salons,4.5 star rating,farah jewelers,,,$$$
"Spanish,Basque,Tapas Bars",3.5 star rating,casa de granda,,,$$
"Southern,Soul Food,Breakfast & Brunch",3.5 star rating,georgia fried chicken,,,$$
Food Delivery Services,3.5 star rating,peapod express,,,$$
"Sports Wear,Outdoor Gear",5.0 star rating,outerwear ,,,$$
"Makeup Artists,Eyelash Service,Hair Stylists",5.0 star rating,clip - on extensions,,,$$
Investing,5.0 star rating,wells fargo advisors,,,
"Home Decor,Jewelry,Personal Shopping",4.5 star rating,sab fabric,,,$$
,,ke,,,
Adult,4.5 star rating,perfume romance,,,$$
"Bars,American (Traditional),Tobacco Shops",3.5 star rating,jake at the beach,,,$$
Churches,4.5 star rating,evergreen ministry,,,
,,cash station,,,
"Bookstores,Music & DVDs",3.5 star rating,barnesnoble booksellers,,,$$
"Local Flavor,Mass Media",2.5 star rating,chino spectrum optometry,,,
Drugstores,3.0 star rating,abc drugs,,,$
"Sushi Bars,Bars",3.0 star rating,yoshinos,,,$$
"Newspapers & Magazines,Food",5.0 star rating,corner newsstand,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,shoe carnival,,,$$
"Nail Salons,Hair Salons",3.0 star rating,kandy nails,,,$$
"Hair Salons,Skin Care,Hair Removal",4.5 star rating,exquisite threading,,,$$
Jewelry,4.0 star rating,the juno,,,$$$
,,extreme power,,,
Hair Salons,,trade secret,,,
Hair Salons,4.5 star rating,the haircut,,,$$
"American (New),Brasseries",4.0 star rating,sweet pias,,,$$
"American (New),Bars",3.0 star rating,chikwich,,,$$
Men's Clothing,4.5 star rating,freemans luggage,,,$$$
Ice Cream & Frozen Yogurt,4.5 star rating,the pretzel twister,,,$
Italian,4.5 star rating,quilt monogramming i and ii - carts,,,$$$$
Men's Clothing,4.0 star rating,island formals,,,$$
Filipino,4.0 star rating,green leafsbananas,,,$
"Local Flavor,Mass Media",2.5 star rating,sw ink slingers,,,
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,halls crown center,,,$$
"Women's Clothing,Men's Clothing",3.0 star rating,valentinos,,,$$$$
"Ice Cream & Frozen Yogurt,Coffee & Tea,Cafes",4.0 star rating,corner shoppe convenience center,,,$
Massage,4.5 star rating,the relax place,,,$$
Hair Salons,4.5 star rating,cartoon cuts,,,$$
Insurance,2.5 star rating,allstate insurance services inc ,,,
,,sunshine gifts,,,
"Cosmetics & Beauty Supply,Makeup Artists",3.5 star rating,mac cosmetics shop at dillards,,,$$
Print Media,,university sports,,,
"Mediterranean,Turkish,Middle Eastern",4.0 star rating,gourmet kabob house,,,$$
Veterinarians,3.5 star rating,merrick park pharmacy,,,
Hotels,4.5 star rating,sheraton l a downtown,,,$$$
"Electronics Repair,Mobile Phones,Mobile Phone Repair",4.5 star rating,u s cellular,,,$$
"Cosmetic Dentists,Endodontists,Periodontists",5.0 star rating,1 day dentures,,,
Ice Cream & Frozen Yogurt,3.5 star rating,tutti frutti,,,$
"Women's Clothing,Men's Clothing,Accessories",4.0 star rating,gifts and jewelry 4 u,,,$$
Shades & Blinds,4.5 star rating,gotcha covered,,,
Nail Salons,5.0 star rating,passion nail spa,,,$$
Pizza,3.5 star rating,demarcos,,,$$
Specialty Food,4.5 star rating,olive a little,,,$$
"Lounges,Mexican,Breakfast & Brunch",4.5 star rating,habaneros mexican grill,,,$$
Accessories,4.5 star rating,kate spade,,,$$$
Zoos,3.5 star rating,carousel pets,,,
Mobile Phones,4.0 star rating,t -mobile,,,$$
,,one hour portrait,,,
"Men's Clothing,Women's Clothing,Books, Mags, Music & Video",4.5 star rating,girl next door,,,$$
"Men's Clothing,Women's Clothing,Accessories",3.0 star rating,socks galore by hanes,,,$$
"Television Service Providers,Internet Service Providers",1.5 star rating,charter communications,,,
Mexican,4.0 star rating,abuelos mexican grill,,,$
Venues & Event Spaces,4.0 star rating,atlanta ballroom,,,
Bridal,4.5 star rating,nirvana closet,,,$$$
"Skin Care,Hair Salons,Cosmetology Schools",4.0 star rating,spa on the avenue,,,$
Swimming Pools,3.5 star rating,titans locker room,,,
"Buffets,Chinese",3.0 star rating,stitchin n arts,,,$$
"Local Flavor,Mass Media",2.5 star rating,decatur area technical academy and training,,,
Jewelry,5.0 star rating,dean diamond importers,,,$$$
Hospitals,3.5 star rating,deer park open mri,,,
,,studio vincent,,,
"Delis,Coffee & Tea,Mexican",3.5 star rating,jasmin cafe,,,$
"Barbers,Hair Stylists",4.5 star rating,filthy rich,,,$$
"Bakeries,Desserts",4.0 star rating,king soopers,,,$
"Interior Design,Home Decor,Furniture Stores",4.5 star rating,farmers furniture,,,$$
Shoe Stores,3.5 star rating,cathy jean shoes,,,$$
,,opinions ltd ,,,
"Nail Salons,Skin Care,Eyelash Service",3.5 star rating,ze nails,,,$$$
Beauty & Spas,4.5 star rating,premier salon at macys,,,
"Skin Care,Cosmetics & Beauty Supply,Hair Removal",5.0 star rating,l a beauty mark,,,$$
Landmarks & Historical Buildings,4.5 star rating,solarx sunglasses cart ,,,
Real Estate Agents,5.0 star rating,home market by maximum one realty,,,
"Sandwiches,Salad,Soup",3.5 star rating,panera,,,$
"Piercing,Tattoo",5.0 star rating,fraidy cats piercing,,,$$
Museums,4.0 star rating,creativity,,,
"Desserts,Chinese",3.5 star rating,island cafe,,,$
"Shopping Centers,Specialty Food",4.5 star rating,the marketplce,,,$$
"Health & Medical,Bookstores",4.5 star rating,claires boutique west near dillards ,,,$$
"Grocery,Delis",3.5 star rating,bayside newsstand,,,$$
"Nail Salons,Hair Removal",4.5 star rating,most unique nails,,,$$
Cards & Stationery,4.0 star rating,archivers: the photo memory store,,,$$
American (New),4.0 star rating,h o b o ,,,$$$$
Event Photography,5.0 star rating,personalized photo art,,,
"Specialty Food,Delis",3.5 star rating,brazilia skin care,,,$
Shopping,,bon-ton ,,,
German,4.0 star rating,gretels pretzels,,,$$
"Colleges & Universities,Art Schools,Art Galleries",2.5 star rating,american prof institute,,,$$$$
Hobby Shops,3.5 star rating,leatherman,,,$$$
,,johnsons jewelry,,,
"Women's Clothing,Accessories",3.5 star rating,dress barndress barn woman ,,,$$
Makeup Artists,5.0 star rating,beautydesign,,,$$
"Sandwiches,Salad,Soup",3.5 star rating,panera bread company,,,$
Airlines,3.0 star rating,first class seats massage,,,
Stadiums & Arenas,4.5 star rating,arlington h exec suites,,,
"Burgers,Sandwiches",3.5 star rating,the habit burger grill,,,$
"Mobile Phones,Electronics,Internet Service Providers",3.0 star rating,t-mobile corp kiosk,,,$$$
"Performing Arts,Art Schools",4.0 star rating,lorenzo jewelers,,,
Nail Salons,4.5 star rating,first cut,,,$$
Stadiums & Arenas,4.5 star rating,cigar center,,,
Shades & Blinds,4.5 star rating,shades,,,
Nail Salons,4.0 star rating,bella nail spa,,,$
"Men's Clothing,Barbers",4.5 star rating,mrs cavanaughs,,,$$$$
"Lounges,Dance Clubs",3.5 star rating,monroe,,,$$
Massage Therapy,4.0 star rating,massage heights,,,
"Pizza,Sandwiches,Salad",4.5 star rating,picnic pizza,,,$$
"Hotels,Venues & Event Spaces",4.0 star rating,jordans hallmark,,,$$$
"Hair Salons,Nail Salons,Skin Care",4.5 star rating,4 ever young,,,$$$
IT Services & Computer Repair,5.0 star rating,my tech,,,
"Skin Care,Hair Removal,Day Spas",4.5 star rating,the threading station,,,$$
Watch Repair,4.5 star rating,custom auto tags,,,
Cafes,4.5 star rating,fresh planet cafe,,,$$
Children's Clothing,4.5 star rating,hartstrings,,,$$
"Comedy Clubs,Performing Arts,Magicians",5.0 star rating,four day weekend,,,$$
"Lounges,Dance Clubs,Party & Event Planning",3.0 star rating,xclusive closet,,,$$$
"Cosmetics & Beauty Supply,Hair Salons",4.0 star rating,l a salon,,,$$$
Cosmetics & Beauty Supply,4.5 star rating,la perfumerie,,,$$$
Cosmetic Dentists,5.0 star rating,dare offices,,,
Shoe Stores,3.5 star rating,sandals,,,$$
Leather Goods,4.5 star rating,el rodeo ,,,
Nurseries & Gardening,4.5 star rating,twin cactus,,,$$$
Hotels,4.5 star rating,kea hair design,,,$$$
Apartments,4.0 star rating,fringe home design,,,
"Printing Services,Screen Printing/T-Shirt Printing,Screen Printing",4.5 star rating,excel screen printing,,,
"Breweries,American (Traditional)",3.0 star rating,pretzel plus,,,$$
"Hair Salons,Makeup Artists",5.0 star rating,awesome airbrush,,,$$
"Coffee & Tea,Sandwiches,Breakfast & Brunch",4.0 star rating,sala cookies,,,$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,auntie annes® hand-rolled soft pretzels kiosk,,,$
Furniture Stores,5.0 star rating,direct source furniture,,,$$
"Sandwiches,Fast Food",3.0 star rating,calista,,,$
Comic Books,4.5 star rating,atomic comics,,,$$
Performing Arts,4.0 star rating,oz architecture,,,
Pet Groomers,3.5 star rating,pampered pets,,,
,,body gear,,,
"Women's Clothing,Accessories",4.0 star rating,the clothing connection,,,$$
"Jewelry,Gold Buyers",5.0 star rating,gold buyers at the mall - new location ,,,$$
"Lingerie,Bridal",4.5 star rating,princess closet,,,$$$
"Women's Clothing,Home Decor",4.5 star rating,nite life boutique,,,$$
"Colleges & Universities,Art Schools,Art Galleries",2.5 star rating,hi fli tones,,,$$$$
"Dry Cleaning & Laundry,Cafes,Internet Cafes",3.5 star rating,buffalo coffee roastery,,,$
"Bookstores,Fashion,Gift Shops",3.5 star rating,touchdown gifts,,,$$
Sporting Goods,3.0 star rating,power play,,,$$$
"Sports Wear,Accessories,Outdoor Gear",4.0 star rating,sports headquarters,,,$$$
"Southern,Soul Food,Breakfast & Brunch",3.5 star rating,farmers- jess rogers agnt,,,$$
Japanese,3.5 star rating,okonomiyaki chibo restaurant,,,$$
"Books, Mags, Music & Video",4.0 star rating,half price books,,,$
"DJs,Wedding Planning,Event Photography",5.0 star rating,new york entertainment,,,
"Jewelry,Women's Clothing",4.5 star rating,sunshine phone accessories,,,$
Sewing & Alterations,4.0 star rating,e-z fit alterations,,,
"Italian,Pizza",4.0 star rating,figlio,,,$$
"Thai,Vegetarian,Asian Fusion",3.5 star rating,mae mee bakery,,,$
"Candy Stores,Chocolatiers & Shops,Flowers & Gifts",4.5 star rating,treat boutique,,,$$
"Accessories,Men's Clothing,Women's Clothing",4.5 star rating,mayas bags,,,$$$
Vape Shops,1.5 star rating,xsos,,,$$
"Southern,Cajun/Creole",4.0 star rating,bourbon st candy,,,$$
"Hot Dogs,Bars,Breakfast & Brunch",4.0 star rating,daves dogs,,,$$
"Massage,Trainers,Gyms",5.0 star rating,energie,,,$$$
Asian Fusion,4.5 star rating,mama fus asian house,,,$$$
"Interior Design,Shades & Blinds",5.0 star rating,a-1 fashions,,,
"Desserts,Creperies",4.0 star rating,crepe maker,,,$
"Parks,Landmarks & Historical Buildings",4.5 star rating,southern california gas,,,
Museums,4.0 star rating,amish woods,,,
"Barbers,Hair Salons",4.0 star rating,pony village barber shop,,,$
"Interior Design,Contractors",1.5 star rating,weatherite,,,
"Bakeries,Beer, Wine & Spirits,Seafood",3.5 star rating,dragon spirits,,,$$
Eyewear & Opticians,5.0 star rating,optical ,,,$$
"Day Spas,Nail Salons,Eyelash Service",3.5 star rating,nailsfacials,,,$$
"Hawaiian,Breakfast & Brunch,Asian Fusion",4.0 star rating,local style,,,$$
Public Services & Government,4.0 star rating,ms dept of public safety,,,
Videos & Video Game Rental,4.0 star rating,kung fu flicks,,,$
Chinese,4.0 star rating,wok presto,,,$
Bakeries,4.0 star rating,kent station fam dentist,,,$$
"Dermatologists,Skin Care",4.0 star rating,u of w pharmacy,,,$$$$
"Bars,American (New)",4.0 star rating,turn one,,,$$
Department Stores,5.0 star rating,super target,,,
Employment Agencies,3.0 star rating,job corps,,,
"Ice Cream & Frozen Yogurt,Juice Bars & Smoothies",4.0 star rating,keva juice,,,$$
Drugstores,2.0 star rating,eckerd drug,,,$$
Bakeries,4.5 star rating,carolina cupcakery,,,$$
Watches,2.5 star rating,bayside watch,,,$$
Cinema,4.5 star rating,regal 18 cinemas,,,
"Mexican,Food Stands",4.0 star rating,los compadres,,,$
Hobby Shops,4.5 star rating,calendar club + go games,,,$$
,,university co-op,,,
Dim Sum,4.0 star rating,good luck,,,$
"Shopping Centers,Specialty Food",4.5 star rating,macys marketplace foods,,,$$
Horse Racing,4.0 star rating,jockey,,,
"Men's Clothing,Accessories,Sports Wear",4.5 star rating,nys accessories,,,$$$
American (New),4.0 star rating,romain cross pointe auto park,,,$$$
"Barbers,Hair Removal,Skin Care",4.0 star rating,cut concepts,,,$$$
Videos & Video Game Rental,4.5 star rating,game world,,,$
"Local Flavor,Mass Media",2.5 star rating,dick van dyke appliance world plaza ,,,
Accessories,3.0 star rating,moritaya,,,$$
"Men's Clothing,Women's Clothing",3.5 star rating,the blue jeans bar,,,$$$
Women's Clothing,2.5 star rating,charlotte russe,,,$$
"Outdoor Gear,Surf Shop",4.5 star rating,sun diego board shop,,,$$
Shopping Centers,3.0 star rating,dillards aveda salon,,,$$
"Libraries,Tutoring Centers,Adult Education",4.0 star rating,westfield security and public safety office,,,
Jewelry,4.5 star rating,j royal jewelers,,,$$
Shoe Repair,4.5 star rating,cobblers corner,,,
Yoga,4.5 star rating,strom jewelers,,,
"Italian,Pizza",4.0 star rating,figlio italian restaurant,,,$$
Oral Surgeons,4.5 star rating,angies world,,,
"Massage,Acupuncture,Naturopathic/Holistic",5.0 star rating,revive at the body transformation + store,,,$$
"Hair Salons,Barbers",5.0 star rating,the mane boutique,,,$$$
Hair Salons,4.5 star rating,groove,,,$$$
"Women's Clothing,Accessories",3.5 star rating,dress barn woman,,,$$
"Used, Vintage & Consignment",4.0 star rating,designer shoe gallery,,,$$
"Skin Care,Hair Removal,Cosmetics & Beauty Supply",5.0 star rating,studio f x ,,,$$
Cannabis Clinics,4.5 star rating,cherry hill eye doctors,,,
Shopping Centers,3.5 star rating,crocs -kiosk,,,$$$
Women's Clothing,3.5 star rating,macys thisit,,,$$$
"Chinese,Food Trucks",4.0 star rating,august moon express,,,$
"Party Supplies,Bakeries",5.0 star rating,lollipop shop,,,$$
"Chicken Wings,Specialty Food",4.5 star rating,b w 3,,,$
Department Stores,4.0 star rating,macys goodyear center,,,$$$
Mobile Phones,2.0 star rating,wireless wizards,,,$$
"Southern,Soul Food,Breakfast & Brunch",3.5 star rating,charleston area model railroad association,,,$$
Movers,5.0 star rating,rodolfo gonzales design,,,
Department Stores,3.5 star rating,hudson trail outfitters,,,$$
"Venues & Event Spaces,Music Venues",4.5 star rating,polka dotz chic,,,$$
Jewelry,5.0 star rating,jewelry exchange expo,,,$$
Hair Salons,5.0 star rating,bangss hair,,,
"Steakhouses,Brazilian,Buffets",4.0 star rating,lucky village,,,$$$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",5.0 star rating,los cell phones,,,$$
Medical Centers,3.0 star rating,south florida vision care,,,
General Dentistry,2.5 star rating,crescent dental,,,
Bakeries,4.5 star rating,true confections,,,$$
"Shopping Centers,Specialty Food",4.5 star rating,creative finds,,,$$
Cinema,4.5 star rating,regal 16 cinemas,,,
"Seafood,American (New),Live/Raw Food",3.5 star rating,great alaska tobacco shop,,,$$$
"Tapas/Small Plates,Tapas Bars",4.0 star rating,zolo grill,,,$$
"Musical Instruments & Teachers,Electronics Repair",5.0 star rating,repair palace,,,$$$
"Vietnamese,Asian Fusion,Bars",3.5 star rating,tee tai,,,$$$
Latin American,4.0 star rating,zocalo,,,$
"Jewelry,Watches",3.5 star rating,cornerstone jewelry,,,$$$$
"Department Stores,Accessories",3.5 star rating,tokyo lifestyle,,,$$
"Movers,Self Storage",4.5 star rating,you can stuff it!,,,
Massage,4.5 star rating,massage works,,,$$
Dry Cleaning & Laundry,1.0 star rating,creekside cleaners,,,$$
General Dentistry,4.5 star rating,browning smile design,,,
"Vietnamese,American (Traditional)",4.0 star rating,sunrise asian grill,,,$
"Electronics,Music & DVDs,Appliances & Repair",2.5 star rating,plaza sound,,,$$
Orthotics,2.5 star rating,good feet store,,,
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,sk leather,,,$$$
Jewelry,,jeffrey collection ,,,
Italian,4.0 star rating,thea mediterranean cuisin,,,$$$
"Japanese,Sushi Bars",2.5 star rating,bits ogold,,,$$
Fashion,2.0 star rating,wanabe,,,$$
"Candy Stores,Chocolatiers & Shops",4.5 star rating,popcorn papa,,,$
"Used, Vintage & Consignment,Thrift Stores",4.0 star rating,clothes den,,,$
"Parks,Hiking",4.5 star rating,island carousel,,,
"Bridal,Formal Wear",5.0 star rating,jewelry mine,,,$$$
Costumes,4.0 star rating,zoo fashions,,,$$
Chocolatiers & Shops,4.0 star rating,sees candies,,,$$
Bookstores,4.0 star rating,family christian store,,,$$
Tours,5.0 star rating,bobs hawaii adventure,,,
"Outlet Stores,Shopping Centers",3.5 star rating,la perfumania boutique,,,$$
,,royal printing,,,
Nail Salons,3.0 star rating,american nail,,,$
"Local Flavor,Mass Media",2.5 star rating,cliquish 2,,,
Indian,4.0 star rating,ambers,,,$$$
Barbers,5.0 star rating,legends barber shop,,,$$
Nail Salons,3.5 star rating,nails pro,,,$$
"Candy Stores,Chocolatiers & Shops",4.5 star rating,old world fudge,,,$
American (New),4.0 star rating,roti 8,,,$$$$
"Hair Salons,Cosmetology Schools,Skin Care",4.0 star rating,dead sea spas,,,$
"French,American (New)",4.5 star rating,leroys jewelers,,,$$$$
,,image studio,,,
Jewelry,3.5 star rating,bellagio jewelry,,,$$$$
Department Stores,3.5 star rating,w j majran architect,,,$$$$
"Seafood Markets,Grocery",4.5 star rating,city fresh,,,$
Pet Stores,4.5 star rating,three dog bakery,,,
"Cards & Stationery,Children's Clothing",4.5 star rating,choices the gift store,,,$$
"Seafood,Fast Food",3.0 star rating,long john silversaw;,,,
Burgers,4.0 star rating,fy bliss,,,$$
"Eyewear & Opticians,Accessories",4.0 star rating,optica,,,$$$$
"American (Traditional),Pizza",2.5 star rating,kaemins,,,$
Lounges,,murrays,,,
Seafood,4.0 star rating,legal sea food,,,$$$
Women's Clothing,4.5 star rating,bella fashions,,,$$
"Department Stores,Baby Gear & Furniture,Women's Clothing",3.0 star rating,plano police dept ,,,$$
Mexican,3.5 star rating,rubios,,,$
Hair Salons,5.0 star rating,the buzz,,,$
Wine Bars,4.5 star rating,wined down,,,$$
"Hair Extensions,Hair Stylists,Blow Dry/Out Services",5.0 star rating,marios beauty salon,,,$$
"Seafood,Fish & Chips",4.0 star rating,seafood corner,,,$$
Toy Stores,4.0 star rating,build- a- bear workshop,,,$$
"Vietnamese,Asian Fusion,Bars",3.5 star rating,call it spring coming soon ,,,$$$
"Afghan,Mediterranean",4.5 star rating,khyber pass,,,$$
Florists,3.5 star rating,fiori,,,$$$
"Parks,Hiking",4.5 star rating,south mountain kiddie rides,,,
Hotels,4.0 star rating,westin galleria dallas,,,$$$
"Leather Goods,Men's Clothing,Used, Vintage & Consignment",5.0 star rating,london harness,,,$$$
Asian Fusion,3.0 star rating,great kahns,,,$
Photography Stores & Services,2.5 star rating,ritz camera one hour photo,,,
,,fashions unlimited,,,
Bookstores,5.0 star rating,dark fantasy,,,$$
"Cards & Stationery,Art Galleries,Bridal",4.5 star rating,la mere couture,,,$$
"Soul Food,American (Traditional)",4.5 star rating,abus rugs and home decor,,,$$
"Accessories,Flowers & Gifts,Home Decor",5.0 star rating,la belle maison,,,
"Trainers,Gyms,Specialty Schools",4.0 star rating,head over heels,,,
"Pizza,Italian,Lounges",4.0 star rating,emilios pizza,,,$$
Event Photography,5.0 star rating,imagine digital art,,,
Do-It-Yourself Food,2.0 star rating,break room,,,
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,buddys sports corner,,,$$
Coffee & Tea,3.5 star rating,savannah sweets,,,$
"Mobile Phones,Mobile Phone Repair",4.0 star rating,t-mobile authorized dealer in touch,,,$$
Bikes,4.5 star rating,raleigh limited,,,$$
Bridal,4.5 star rating,bridal resource center,,,$$
Japanese,3.0 star rating,kushitsuru,,,$$
"Seafood,Steakhouses",4.0 star rating,sea island shrimp house,,,$$
"Soul Food,Breakfast & Brunch,Chicken Wings",4.0 star rating,murphys nuts,,,$
Coffee & Tea,4.5 star rating,the beamz cart: limited hours ,,,$$
Radio Stations,2.5 star rating,radio one,,,
American (New),4.0 star rating,hickory point bank,,,$$$
"Optometrists,Eyewear & Opticians",4.5 star rating,quality vision,,,$$$
Cinema,4.0 star rating,tinseltown cinema,,,
"Piercing,Tattoo",5.0 star rating,b a m z boutique,,,$$
,,forever young,,,
"Party & Event Planning,Performing Arts",5.0 star rating,zaika,,,
Mobile Phones,4.0 star rating,custom cellular,,,$$
"Used, Vintage & Consignment,Children's Clothing",4.0 star rating,childrens place ,,,$
"Children's Clothing,Baby Gear & Furniture",3.5 star rating,giggle,,,$$$
"Day Spas,Massage,Skin Care",4.0 star rating,the zen shop,,,$$
"Museums,Venues & Event Spaces,Tours",4.5 star rating,u s army recruiting station,,,
"Cajun/Creole,Fast Food",3.0 star rating,kellys cajun grill,,,$
Pet Boarding/Pet Sitting,5.0 star rating,zilas,,,
Skin Care,1.5 star rating,premier skin,,,$$$$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,games n go,,,$$
General Dentistry,4.5 star rating,million dollar smile,,,
Department Stores,4.0 star rating,taste bar presented by macys,,,$$$
"Desserts,Ice Cream & Frozen Yogurt",4.5 star rating,you say when yogurt shop,,,$
"Martial Arts,Gyms",4.5 star rating,h t a martial arts academy,,,
Leather Goods,2.5 star rating,lorenti,,,$$
Mobile Phones,4.0 star rating,wireless links,,,$$
"Donuts,Sandwiches",4.0 star rating,stars donuts,,,$
Indian,3.0 star rating,vermillion,,,$$
Music & DVDs,1.5 star rating,f y e,,,
"Body Shops,Auto Repair,Auto Customization",4.5 star rating,body image,,,
"Videos & Video Game Rental,Electronics",4.5 star rating,watches unlimited,,,$
Italian,4.0 star rating,donatos,,,$$$
Jewelry,5.0 star rating,jewelsmore,,,$$
"Dry Cleaning & Laundry,Sewing & Alterations",4.5 star rating,kims custom tailoring,,,$$
"Auto Repair,Car Dealers",4.0 star rating,tower auto sales,,,
"Chinese,Food Trucks",4.0 star rating,bun cafe,,,$
Thrift Stores,4.0 star rating,true resale boutique,,,$
"Piercing,Tattoo",5.0 star rating,body jewelry plus,,,$$
Hobby Shops,4.5 star rating,bag world,,,$$
Chinese,5.0 star rating,orient connection,,,
"Massage,Skin Care,Day Spas",4.0 star rating,avia salon,,,$$
"Dog Walkers,Pet Boarding/Pet Sitting",5.0 star rating,awesomes,,,
"Chicken Wings,Specialty Food",4.5 star rating,wings etc ,,,$
Toy Stores,4.5 star rating,toms toys,,,$$
"Burmese,Chinese",4.0 star rating,great wall,,,$
"Hawaiian,Bakeries,Chinese",4.0 star rating,winnerz,,,$
"Grocery,Beer, Wine & Spirits",,le grand marqet,,,$
"Grocery,Fruits & Veggies,Health Markets",4.0 star rating,cummings chocolate studio,,,$$
"Women's Clothing,Accessories,Cosmetics & Beauty Supply",4.0 star rating,handbag zone,,,$$$$
"Day Spas,Nail Salons,Waxing",4.0 star rating,shi nailsspa,,,$$
"Men's Clothing,Women's Clothing,Art Galleries",5.0 star rating,hair fashion express,,,$$
Shopping Centers,4.0 star rating,pacific east,,,$$
"Reflexology,Massage Therapy,Reiki",5.0 star rating,body relax massage,,,
Accessories,5.0 star rating,francescas,,,$$
"Children's Clothing,Uniforms",3.0 star rating,uniform shop ,,,$$$
Desserts,4.0 star rating,beard papa,,,$
Mobile Phone Repair,2.5 star rating,cellularis,,,
Banks & Credit Unions,4.0 star rating,alliance credit union,,,
"Toy Stores,Hobby Shops",4.0 star rating,mini rc copter,,,$$
Gift Shops,4.5 star rating,unique perfumes,,,$$
"Cosmetics & Beauty Supply,Hair Salons",1.0 star rating,herstyler,,,
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,macys south,,,$$$
"Elementary Schools,Middle Schools & High Schools",,job training center,,,
Employment Agencies,1.5 star rating,adecco,,,
"French,Burgers,Creperies",4.5 star rating,sai elan,,,$$
"Women's Clothing,Jewelry",5.0 star rating,a+ fashions,,,$$
Vietnamese,3.5 star rating,camille,,,$$
"Diners,American (Traditional)",3.5 star rating,gold n silver,,,$$
DJs,,the mobile source,,,
"Mobile Phone Repair,Electronics Repair,Mobile Phones",5.0 star rating,all wireless accessories,,,$$
"Bakeries,Donuts",4.5 star rating,mini donut factory,,,$
Professional Sports Teams,5.0 star rating,team nation,,,
"Grocery,Meat Shops",4.0 star rating,presto gourmet deli,,,$$$
"Pizza,Italian",4.0 star rating,346 brooks brothers,,,$$
"Barbers,Women's Clothing,Men's Clothing",4.5 star rating,gold-n-gifts,,,$$
"Mobile Phones,Electronics,Hobby Shops",4.5 star rating,remote control hobbies,,,$$
"Contractors,Home Theatre Installation,Security Systems",,home zone,,,
"Gyms,Trainers",3.0 star rating,24 hour family fitness,,,
Community Service/Non-Profit,5.0 star rating,urban united,,,
"French,Breakfast & Brunch",4.0 star rating,rafferty restaurant,,,$$
Pediatricians,5.0 star rating,southgate medical group,,,
"Diners,Burgers,Comfort Food",4.0 star rating,the broilers,,,$$
"Home Decor,Nurseries & Gardening",4.5 star rating,south beach style,,,$$$
Hotels,4.0 star rating,my cute pillow pets,,,$$$
"Accessories,Hats",4.0 star rating,olive ole,,,$$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",4.5 star rating,simple wireless,,,$$
Ice Cream & Frozen Yogurt,4.0 star rating,super ice cream,,,$
Churches,5.0 star rating,agape bears,,,
"Hair Salons,Skin Care",5.0 star rating,semeers,,,$$
"French,Burgers",4.0 star rating,dominicks steakhouse,,,$$
"Dry Cleaning & Laundry,Sewing & Alterations",4.5 star rating,euro alterations,,,$$
"Venues & Event Spaces,Music Venues",3.5 star rating,melme ltd ,,,$$
"Piercing,Tattoo",5.0 star rating,piercing pagoda plus lower level,,,$$
"Seafood,Seafood Markets,Live/Raw Food",4.5 star rating,cape fear chocolates,,,$$
Real Estate Agents,3.5 star rating,realty alliance,,,
"Mobile Phone Repair,Electronics Repair,Mobile Phones",5.0 star rating,all things wireless,,,$$
"Women's Clothing,Art Galleries,Venues & Event Spaces",4.5 star rating,la boutique,,,$$$
Hair Salons,4.0 star rating,tiffanys salon,,,$
"Breakfast & Brunch,Burgers",3.5 star rating,red,,,$
DJs,5.0 star rating,transit mobile,,,
Burgers,4.0 star rating,wendys hamburgers,,,$$
"Department Stores,Grocery",4.0 star rating,target greatland,,,$$
Food Stands,4.5 star rating,elante,,,$
Stadiums & Arenas,4.5 star rating,ceramics a la carte,,,
Steakhouses,4.0 star rating,merrimans downstairs cafe,,,$$$
Barbers,3.5 star rating,heads up,,,$
"Sewing & Alterations,Used, Vintage & Consignment",5.0 star rating,lees alterations,,,$$
"Jewelry,Women's Clothing",4.5 star rating,nys sunglasses,,,$
"Pubs,British",4.0 star rating,w a sheffield c p a ,,,$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,gamestop west ,,,$$
"Lounges,Dance Clubs,Party & Event Planning",3.0 star rating,girly girlz,,,$$$
"Desserts,Ice Cream & Frozen Yogurt",4.5 star rating,spoon me frozen yogurt,,,$
"Women's Clothing,Accessories",2.5 star rating,hollister,,,$$
Makeup Artists,5.0 star rating,feminas fashion,,,$$
"Women's Clothing,Jewelry",5.0 star rating,the boston sun spot,,,$$
,,network research,,,
"Men's Clothing,Women's Clothing,Discount Store",4.5 star rating,christmas in new england,,,$$
"American (Traditional),Steakhouses",4.0 star rating,furrs cafeteria,,,$$$
American (New),4.0 star rating,anthonysylvan pools,,,$$$
