51810,0,10,70,0,2013,4,,"Virginia Beach City, Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,11172,169814,169560,169400,1721773520,116354906,2988173,781,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
51820,0,10,70,0,2013,4,,"Waynesboro City, Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,620,9563,9746,9836,86631562,6829382,200018,686,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
51830,0,10,70,0,2013,4,,"Williamsburg City, Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,550,14093,13869,13739,124253169,7426856,222863,688,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
51840,0,10,70,0,2013,4,,"Winchester City, Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1410,24917,25131,25140,288734373,15842668,449447,886,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
51999,0,10,70,0,2013,4,,"Unknown Or Undefined, Virginia",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,14004,76257,78588,76611,1541655589,90452982,3039868,1537,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53000,0,10,50,0,2013,4,,Washington -- Statewide,Total Covered,"Total, all industries","State, Total Covered",All establishment sizes,253725,3016895,2988240,2974631,40261557707,10374852372,196351752,1035,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53001,0,10,70,0,2013,4,,"Adams County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,928,8043,6925,6767,68013645,33036392,584987,722,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53003,0,10,70,0,2013,4,,"Asotin County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,733,5645,5655,5592,45957631,18463939,301023,628,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53005,0,10,70,0,2013,4,,"Benton County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,6209,79701,77939,76828,994170951,259543592,4735969,978,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53007,0,10,70,0,2013,4,,"Chelan County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,3599,42374,37393,37212,355641383,158848753,3082576,702,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53009,0,10,70,0,2013,4,,"Clallam County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,2593,22167,21913,21562,199232113,70284948,1405204,700,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53011,0,10,70,0,2013,4,,"Clark County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,15036,136837,137477,137206,1596683670,489212636,9981500,895,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53013,0,10,70,0,2013,4,,"Columbia County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,269,1236,1251,1220,11702771,3671892,62909,729,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53015,0,10,70,0,2013,4,,"Cowlitz County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,3481,36353,36084,36138,389824584,123346144,2604896,829,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53017,0,10,70,0,2013,4,,"Douglas County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1307,12209,10248,9689,95505804,39586784,797185,686,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53019,0,10,70,0,2013,4,,"Ferry County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,326,1722,1673,1583,15382030,6348174,157397,713,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53021,0,10,70,0,2013,4,,"Franklin County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,3063,33180,30543,27976,286745179,120780578,2382416,722,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53023,0,10,70,0,2013,4,,"Garfield County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,130,744,719,709,7163974,2193522,39964,761,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53025,0,10,70,0,2013,4,,"Grant County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,3735,39918,35407,33234,337641965,143055840,3008919,718,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53027,0,10,70,0,2013,4,,"Grays Harbor County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,2963,21800,21561,21245,199344661,75360137,1714328,712,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53029,0,10,70,0,2013,4,,"Island County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,2081,15035,15013,14892,131326260,53811037,849309,674,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53031,0,10,70,0,2013,4,,"Jefferson County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1145,7827,7782,7725,68608153,25015910,458771,679,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53033,0,10,70,0,2013,4,,"King County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,88879,1214186,1220115,1222983,20629711447,4333036665,78342688,1302,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53035,0,10,70,0,2013,4,,"Kitsap County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,7112,81303,81780,81507,898060053,222789121,3951288,847,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53037,0,10,70,0,2013,4,,"Kittitas County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1463,14631,13824,13471,125490533,45013291,972281,691,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53039,0,10,70,0,2013,4,,"Klickitat County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,855,7136,6624,6219,71842331,28637265,668741,830,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53041,0,10,70,0,2013,4,,"Lewis County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,2812,24061,24101,23644,215453623,80976167,1816135,692,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53043,0,10,70,0,2013,4,,"Lincoln County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,610,2956,2956,2873,24477028,8108056,153035,643,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53045,0,10,70,0,2013,4,,"Mason County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1501,14300,14267,13618,125149394,43179159,982798,685,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53047,0,10,70,0,2013,4,,"Okanogan County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,2213,19385,15795,15190,124314162,63940226,1362688,570,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53049,0,10,70,0,2013,4,,"Pacific County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1005,6143,6101,6024,52945317,20150320,434524,669,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53051,0,10,70,0,2013,4,,"Pend Oreille County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,491,2879,2863,2819,30137932,5237581,133032,812,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53053,0,10,70,0,2013,4,,"Pierce County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,23624,272910,274462,275452,3100167441,904713102,18058552,869,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53055,0,10,70,0,2013,4,,"San Juan County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,966,5330,5003,4847,42688217,19334572,333598,649,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53057,0,10,70,0,2013,4,,"Skagit County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,4278,48594,47539,46952,487611650,171870532,3582356,786,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53059,0,10,70,0,2013,4,,"Skamania County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,321,2169,2045,1969,18332369,6397989,176349,684,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53061,0,10,70,0,2013,4,,"Snohomish County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,21157,265600,266964,267152,3535237085,868927993,16703648,1020,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53063,0,10,70,0,2013,4,,"Spokane County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,17087,204818,205134,203967,2183845254,712166429,14111256,821,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53065,0,10,70,0,2013,4,,"Stevens County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1357,9590,9582,9548,82322514,31366904,895643,661,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53067,0,10,70,0,2013,4,,"Thurston County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,8138,100757,101193,101174,1130061481,279966126,4915660,860,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53069,0,10,70,0,2013,4,,"Wahkiakum County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,137,719,698,700,6115917,2214911,79559,667,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53071,0,10,70,0,2013,4,,"Walla Walla County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,2498,27368,27029,25230,274184945,87327481,1134498,795,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53073,0,10,70,0,2013,4,,"Whatcom County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,7433,83328,82935,83115,871020086,295592424,5660212,806,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53075,0,10,70,0,2013,4,,"Whitman County, Washington",Total Covered,"Total, all industries","County, Total Covered",All establishment sizes,1369,17411,17362,17094,184137881,44487655,377423,819,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
